text,cleaned
"Kenapa y dikasi abolisi? Krn memang putusan pengadilan gk adil? Tuntutan jaksa bermasalah? Jangan cuma karena alasan hak prerogatif, harus juga ditopang alasan untuk memperbaiki hukum dan sistem peradilan.",kenapa ya dikasih abolisi karena memang putusan pengadilan tidak adil tuntutan jaksa bermasalah jangan cuma karena alasan hak prerogatif harus juga ditopang alasan untuk memperbaiki hukum dan sistem peradilan
Cieee... pahlawan omon² dateng...😂,wah pahlawan omon datang
"Sebenernya berita baik, eh maksudnya setengah baik 👌 
Tapi aku takan terkecoh",sebenarnya berita baik eh maksudnya setengah baik tapi aku tak akan terkecoh
Pahlawan datang 🔥🔥😂,pahlawan datang
Hahahahahahaha,hahahahahahaha
Lagu lama,lagu lama
😂😂😂 fake heroism,palsu heroism
Suka hati x an mngatur negara ini😂,suka hati x an mngatur negara ini
J kepanasan gak ya 🔥🔥🔥😂😂😂,j kepanasan tidak iya
Sesuai prediksi kita @bilaaow_ @indah_r55 @rizkyamel45,sesuai prediksi kita
"Makin menarik ini, negri pahlawan",makin menarik ini negeri pahlawan
Cari aman jikalau mulyono keguling,cari aman jikalau mulyono keguling
"Abolisi adalah hak kepala negara menghentikan seluruh proses peradilan, baik itu penyelidikan, penyidikan, maupun persidangan, dan membebaskan individu atau kelompok tersebut dari segala tuntutan.",abolisi adalah hak kepala negara menghentikan seluruh proses peradilan baik itu penyelidikan penyidikan maupun persidangan dan membebaskan individu atau kelompok tersebut dari segala tuntutan
"Thanks but like Pahlawan Kesiangan, dan ingat tidak ada makan siang gratis. Tapi kita bukan sedang bahas MBG yah if you know, you know",terima kasih mungkin like pahlawan kesiangan dan ingat tidak ada makan siang gratis tapi kita bukan sedang bahas mbg ya if kamu know kamu know
@irwancihuy ehe,ehe
"Ada pahlawan, hormattttttt",ada pahlawan hormat
"Wkwk jadi nanti next kalo ada hal serupa, tinggal abolisi aja😂",tertawa jadi nanti lanjut kalau ada hal serupa tinggal abolisi saja
Harus bereaksi apa untuk pola yg sama?,harus bereaksi apa untuk pola yang sama
Presiden mode superman ❌️ Presiden mode homelander ✅️,presiden mode superman presiden mode homelander
Siap siap bakal ada politik balas budi,siap siap bakal ada politik balas budi
Polanya sama..hati hati,polanya sama hati hati
"Lah emang iya, smua tau gk da yg nyalahin pak prabowo, tp yg itu tuh 😂",lah memang iya semua tahu tidak dan yang menyalahkan pak prabowo tapi yang itu itu
"bersih  dari geng Oslo""",bersih dari geng oslo
Masterclass 👏🏻,masterclas
"@nugrohoo_tri iya benar, balas budi politik itu kentelll bngt di Era Mulyono, ngelanjut sampai sekarang.",iya benar balas budi politik itu kental banget di era mulyono ngelanjut sampai sekarang
Kagak lucu....l,tidak lucu l
😭😭,
@assedeqon hah serius pilihannya gini? Emg layak di hukum?,ha serius pilihannya begini memang layak di hukum
Cerdas sih strategic bnget. Haha gila sih ini berasa lagi nonton film.,cerdas sih strategic banget tertawa gila sih ini berasa lagi menonton film
Menarik ini,menarik ini
Paham.,paham
Pola nya masih sama😂,pola nya masih sama
"Daripada dikatain pahlawan kesiangan, sekalian aja wok biar dipenjara, udah basah ini wok😂",daripada diejek pahlawan kesiangan sekalian saja wok biar di penjara sudah basah ini wok
Karena viral jadi merubah keadaan😂,karena viral jadi mengubah keadan
HERO? 😂,hero
"Lu ditabrak supir terus ada bos supir bantu obatin, bayar biaya RS dan kasih kompensasi lu.. ya yg keliatan mulia si bos dari supir tersebut",kamu ditabrak supir terus ada bos supir bantu obatin bayar biaya rumah sakit dan kasih kompensasi kamu iya yang kelihatan mulia sil bos dari supir tersebut
begini kah alurnya 😝,begini kah alurnya
Aku kayanya kurang paham😢,aku sepertinya kurang paham
"Capek ngga sih pak Prabowo, jadi kepala negara tapi anggota badan gerakanya ngga sinkron.",cape tidak sih pak prabowo jadi kepala negara tapi angota badan gerakanya tidak sinkron
Lembong setuju kalau hasto nanti dulu urgensinya apa,lembong setuju kalau hasto nanti dulu urgensinya apa
"Lagi lagi bertindak seakan akan pahlawan, nunggu masyarakat protes.",lagi lagi bertindak seakan akan pahlawan nungu masyarakat protes
"Negara lucu, semaunya masukin orang ke penjara dan dengan gampangnya mau ngeliarin orang dari penjara😂",negara lucu semaunya masukan orang ke penjara dan dengan gampangnya mau ngeliarin orang dari penjara
😂😂😂😂 .. cocok hidup di Konoha 😂😂😂,cocok hidup di konoha
Gitu terus siklusnya pakkkk,begitu terus siklusnya pak
Mau bikin beliau terikat balas budi kah? 😂,mau bikin beliau terikat balas budi kah
@_introprett anyingg iya lagi skin apanih,anjing iya lagi skin apanih
Itu semua karena petruk masih ingin jadi raja,itu semua karena petruk masih ingin jadi raja
@beautycarestore21 melek. Jangan merem matamu,melek jangan merem matamu
"Filosofi dalam aksara jawa ada istilah DIPANGKU,MATI"" . Ada yang tau makna nya?""",filosofi dalam aksara jawa ada istilah dipangku mati ada yang tahu makna nya
@beautycarestore21 waduh baru kenal politik ya😂,waduh baru kenal politik iya
Ky lg nonton drakor 🙄,seperti lagi menonton drama korea
Wah wah wah.... 👏👏👏,wah wah wah
Saya ngeliatnya ini perseteruan internal antara prabowo dan jokowi,saya melihatnya ini perseteruan internal antara prabowo dan jokowi
S3 Marketing Film Superman,si pemasaran film superman
😂😂😂😂😂,
@aseprohim.id 👏,id
"@radityadinal bnyak yg protes dan kecewa karna kasus tom lembong, karna diduga ad tangan2 yg bermain. Tapi tiba2 dikasi plot twist. Rakyat serba salah, mau seneng tapi serasa ditipu tapi gak bisa nolak juga. HAHAHAA GGWP 🔥🔥",banyak yang protes dan kecewa karena kasus tom lembong karena diduga ada tangan yang bermain tapi tiba dikasih plot twist rakyat serba salah mau senang tapi serasa ditipu tapi tidak bisa menolak juga haha gwp
"Udh ketebak di setting biar seakan .... ytta 😂😂""",sudah ketebak di akting biar seakan yta
Serun nih kwkww,serun ini kwkw
"Ini bukan sekedar pahlawan2an ya saudara2. Ingat, ada tangan di atas hukum ya yang suatu saat bisa berlaku buat tahanan lain terkait issue politik. Apakah @jokowi selanjutnya yg akan dibuat begitu jika akhirnya dirinya diusir",ini bukan sekadar pahlawanan iya saudara ingat ada tangan di atas hukum iya yang suatu sat bisa berlaku buat tahanan lah terkait isu politik apakah selanjutnya yang akan dibuat begitu jika akhirnya dirinya diusir
Story Classic @prabowo,cerita klasik
@hafif.myusuf *diusut.,myusuf diusut
Pahlawan datang 👏,pahlawan datang
wqwq template,wkwk template
"Dikriminalisasi untuk memunculkan sosok hero"" wkwkkw""",dikriminalisasi untuk memunculkan sosok hero wkwk
Hmmmmmmm,hem
cari muka. menjadi pahlawan kesiangan,cari muka menjadi pahlawan kesiangan
Apa biar berterimakasih ??🙌,apa biar berterimakasih
Sptnya mulai pecah kongsi dg genk jateng😂,sepertinya mulai pecah kongsi dengan geng jawa tengah
"@tramazka yg mengkriminalkan saya yakin bukan prabowo tapi jokowi..hargai setiap kebaikan kecil bang.. saya rasa ini langkah kecil prabowo untuk sedikit melawan"" jokowi ..👏👏""",yang mengkriminalkan saya yakin bukan prabowo tapi jokowi hargai setiap kebaikan kecil bang saya rasa ini langkah kecil prabowo untuk sedikit melawan jokowi
"Mereka tau masyarakat pro tom lembong, kalo diteruskan sama aja mereka bunuh diri",mereka tahu masyarakat profesional tom lembong kalau diteruskan sama saja mereka bunuh diri
Dingin,dingin
nanti berujung tom lembong melipir ke kubu prabowo bukan? jd politik balas budi,nanti berujung tom lembong melipir ke kubu prabowo bukan jadi politik balas budi
Pemerintah semua dirombak,pemerintah semua dirombak
Lah itu berarti mereka haris mengakui kesalahannya toh,lah itu berarti mereka haris mengakui kesalahannya toh
"Usut hakimnya, kok bisa terbukti ga korupsi masih divonis penjara""",usut hakimnya kok bisa terbukti tidak korupsi masih divonis penjara
masuk,masuk
Sapu bersih😂,sapu bersih
"Pak jokowi dikasih abolisi dan amnesti saja pak, biar semua jelas!!!",pak jokowi kasih abolisi dan amnesti saja pak biar semua jelas
"gagal jadi pahlawan di timor timur, sekarang main pahlawanan""",gagal jadi pahlawan di timor timur sekarang main pahlawanan
"Ini sih nyelametin muka jaksa,udh tau klo banding jaksa pasti kalah",ini sih nyelametin muka jaksa sudah tahu kalau banding jaksa pasti kalah
Hastonya kenapa ikutan,hastonya kenapa ikutan
Cie...cie....biar jadi pahlawan,wah wah biar jadi pahlawan
@lelyulia iya biar diungkit2 terus ky pak anies😂,iya biar diungkit terus seperti pak anies
Our hero returns 😏,our hero returns
@thedark_diary jgn sampe deh masuk kolam yg sama 😢,jangan sampai deh masuk kolam yang sama
Raja Jawa marah gak tuh,raja jawa marah tidak itu
Good game! Bowo🙉,tuhan game bowo
😂,
"Dramaa,biar narik simpati",drama biar menarik simpati
Seperti biasa presiden datang sebagai pahlawan kesiangan 😂,seperti biasa presiden datang sebagai pahlawan kesiangan
Ketar ketir takut kebongkar 😂😂,ketar ketir takut terbongkar
Pemimpin ygkuat tuh bisa diliat dari cara ambil keputusan2 kaya begini👏,pemimpin ygkuat itu bisa dilihat dari cara ambil keputusan kayak begini
Omong kosong ternyata semuanya😂,omong kosong ternyata semuanya
dunia ini panggung sandiwaraa ???,dunia ini pangung sandiwara
begini terus siklusnya😹,begini terus siklusnya
"Keren pak @prabowo 👏👏, lebih keren lagi kalau bisa bersih2 ring 1 pak 👏👏👏",keren pak lebih keren lagi kalau bisa bersih ring pak
prabowo mulai berani melawan jokowi 😮,prabowo mulai berani melawan jokowi
main hero heroan,main hero heroan
HALAH HALAH,alah alah
@pandji.pragiwaksono bahas baang 😂😂😂,pragiwaksono bahas bang
😂😂😂😂😂,
Saling ngunci sodara2😂😂,saling ngunci saudara
Jaksa mukanya dimana?!?😂,jaksa mukanya dimana
Seperti Polisi India di beberapa film Bollywood😢,seperti polisi india di beberapa film bolywod
Pahlawan pahlawanan yee🤣🤣,pahlawan pahlawanan iya
@beautycarestore21 terlalu polos anda.. sampe sekarang pun jokowi masih bisa ngotak ngatik hukum yg menjilat dilindungi yg oposisi di kasuskan,terlalu polos anda sampai sekarang pun jokowi masih bisa otak ngatik hukum yang menjilat dilindungi yang oposisi di kasuskan
"Justru aneh malau prosesnya tiba tiba langsung di stop sebelum adanya putusan, itu namnya ga menghormati proses hukum yg berjalan,  udh di kasih pada nyinyir kalaupun ga di kasih abolis pasti nyinyir juga, sebenernya mereka ini siapa si 😮",justru aneh malau prosesnya tiba tiba langsung di stop sebelum adanya putusan itu namanya tidak menghormati proses hukum yang berjalan sudah di kasih pada berbicara kalaupun tidak di kasih abolis pasti berbicara juga sebenarnya mereka ini siapa sil
Pahlawan kita telah datang,pahlawan kita telah datang
"Pemerintah malu kl hrs membebaskan Pak Tom berdasarkan hasil sidang. Krn Pak Tom tak bersalah. Akhirnya dikeluarkan  abolisi, agar seakan2 pembebasan Pak Tom itu hadiah dr pemerintah. Paham kan sampai di sini?",pemerintah malu kalau harus membebaskan pak tom berdasarkan hasil sidang karena pak tom tidak bersalah akhirnya dikeluarkan abolisi agar seakan pembebasan pak tom itu hadiah dari pemerintah paham kan sampai di sini
"Ya, kamsudnya, sebagai kepala negarakan berhak mencampuri urusan yang ada dalam negeri.",iya kamsudnya sebagai kepala negarakan berhak mencampuri urusan yang ada dalam negeri
oalaaaahhhh..maksudnya gini?,walah maksudnya begini
"Ntar juga kalau pak tom berada di kubu pak anis malah dibilang gak tau terimakasih, padahal kan pak tom memang gak korupsi 🙂‍↔️🙂‍↔️",nanti juga kalau pak tom berada di kubu pak anis bahkan dibilang tidak tahu terima kasih padahal kan pak tom memang tidak korupsi
@ul_marlukman nah bener . nanti digoreng goreng lg kaya waktu pa anies nyapres seolah prabowo di khianati wkwkw cc @dwierwe,nah benar nanti digoreng goreng lagi kayak waktu pak anies mencalonkan presiden seolah prabowo di khianati wkwk c
Pahlawan❤️,pahlawan
Barakallah,barakalah
"Bukan cuma janji kampanye, tapi langsung dibuktikan! 💥",bukan cuma janji kampanye tapi langsung dibuktikan
Cie cie maen pahlawan pahlawanan😂,wah wah main pahlawan pahlawanan
"Oh ini tujuan utamanya.. dipaksa berkasus, diselamatkan dan seakan berjasa👏 👏👏",oh ini tujuan utamanya dipaksa berkasus diselamatkan dan seakan berjasa
Wah pak @prabowo Alhamdulillah yah pak 🥹,wah pak alhamdulillah ya pak
"Kalian masih ga hafal skenarionya ya? 😂😂 yg tbtb datang jadi pahlawan, berlagak seperti selama ini gatau apa-apa padahal wkwkw",kalian masih tidak hafal skenarionya iya yang tiba tiba datang jadi pahlawan berlagak seperti selama ini tak tau apa apa padahal wkwk
Ini baru presiden 🔥🔥,ini baru presiden
😂😂😂😂😂😂,
@alfadeltaindia__ template bgt,template banget
"@ul_marlukman setuju bang, ini bisa jadi TAKTIK untuk MENGUNCI LAWAN POLITIK",setuju bang ini bisa jadi taktik untuk mengunci lawan politik
Siang siang maling seng. Eh maaf maksudnya siang siang jadi pahlawan 😂,siang siang maling seng eh maf maksudnya siang siang jadi pahlawan
"Apakah pak @ariyusufamir dan tim hukum pak @tomlembong akan menerima abolisi ini? kalau menerima bukannya seperti mengakui kalau memang bersalah ya?  Kalau tidak menerima, apakah ada sanksinya ?.bagaimana kelanjutannya ?",apakah pak dan tim hukum pak akan menerima abolisi ini kalau menerima bukanya seperti mengakui kalau memang bersalah iya kalau tidak menerima apakah ada sanksinya bagaimana kelanjutanya
Barter?,barter
"Tentunya rakyat nggak bodoh pak,",tentunya rakyat tidak bodoh pak
HASTO JANGAN DAHH😂,hasto jangan sudah
Wauwww.... hemmmm,wau hem
"wancoy : dye si mao jadi si pitung mulu ye.."" , rico lubis : ""masa die lagi aje rembo nye..""""",wancoy dye sil mau jadi sil pitung melulu iya rico lubis masa dia lagi saja rembo nya
@ul_marlukman ga ngaruh anjir suara dia brpa prsen sih,tidak berpengaruh anjing suara dia berapa prsen sih
"Heleh,udah apal kita mah pola nya begitu terus 🗿",alah sudah hafal kita adalah pola nya begitu terus
terbaikkkkk👏,terbaik
"@venita_berlianaputri sependapat, lucU DAN ANEH  NEGARA INI😂",sependapat lucu dan aneh negara ini
"Halah.. cari muka. Kenapa ga dari kemarin2 woy, sidang udh final. Emg sengaja bikin panas rakyat dulu dia, biar tambah naik elektabilitasnya buat 2029 nanti",alah cari muka kenapa tidak dari kemarin oi sidang sudah final memang sengaja bikin panas rakyat dulu dia biar tambah naik elektabilitasnya buat nanti
Dasconya juga dong diusut pak @prabowo,dasconya juga dong diusut pak
ini baru yg namanya keadilann ga cuma omong kosong,ini baru yang namanya keadilan tidak cuma omong kosong
@dyati26.wangsa trus dlm kasus tom kan sudah ada putusan bersalah kenapa di kasih abolisi  bukan grasi.?,wangsa terus dalam kasus tom kan sudah ada putusan bersalah kenapa di kasih abolisi bukan grasi
@servanda_aprilado nang one piece ana ora bro? Ning langka brati bohongg 😁,di satu piece saya tidak saudara laki laki ning langka berarti bohong
idih,idih
@trifaagnia iya kaya anis gabung pdi,iya kayak anis gabung partai demokrasi indonesia
Mungkin pengen dibikinin lagu terima kasih juga kaya jokowi,mungkin ingin dibuatkan lagu terima kasih juga kayak jokowi
Main pahlawan-pahlawan lagi ini ceritanya?,main pahlawan pahlawan lagi ini ceritanya
wkaka,wkaka
cieee bowo😮,wah bowo
🙄,
Otw semua kekuasaan dan keputusan di presiden wkwkwk (otoriter),"on the way, sedang di jalan semua kekuasan dan keputusan di presiden wkwk otoriter"
P maksud,p maksud
Terimakasih bapak pahlawanku😍😍,terima kasih bapak pahlawanku
Abis ini sebaiknya RI1 jgn sering2 maen k Solo :)),habis ini sebaiknya mencari jangan sering main ke solo
Polanya uda kebaca 🤣🤣 lagu lamaaa bgt,polanya sudah kebaca lagu lama banget
kasus tom di abolisi agar si bos tidak terseret 🫣,kasus tom di abolisi agar sil bos tidak terseret
@alfadeltaindia__ kalo sudah ada solusi. gak perlu terlalu didramatisir. dia butuh stabilitas pemerintahan. wajar buat move seperti ini,kalau sudah ada solusi tidak perlu terlalu didramatisir dia butuh stabilitas pemerintahan wajar buat pindah seperti ini
Polanya sama gaes 😂😂😂,polanya sama guys
😂,
Kek filem bollywood laama2,kayak film bolywod lama
one piece tetap berkibarrrrr,satu piece tetap berkibar
"Aaahh bapakk @prabowo hebattt sekaliii bapak gue 🗿 jangan lupa hidup Jokowi 🔥 tapi terimakasih loh, untuk kedepannya gatau apakah hal ini di jadikan pembelaan untuk hal yg buruk atau di kenang karna niat yg baik tak perlu di ingatkan apalagi di ingatkan dari diri dia sendiri ...",ah bapak hebat sekali bapak saya jangan lupa hidup jokowi tapi terima kasih lah untuk kedepanya tak tau apakah hal ini di jadikan pembelan untuk hal yang buruk atau di kenang karena niat yang baik tidak perlu di ingatkan apalagi di ingatkan dari diri dia sendiri
"@gerindra Min, terima kasih buat bapak (Pak Presiden Prabowo)",min terima kasih buat bapak pak presiden prabowo
seperti biasa polanya udah mulai kebaca,seperti biasa polanya sudah mulai kebaca
"Saya bahas kasus Pak Tom aja, kalau hukum mmg tegak lurus, bukankah orang yg melaksanakan perintah jabatan tidak dapat dipidana? Harusnya ybs mmg dapat vonis bebas dipersidangan tanpa Abolisi.",saya bahas kasus pak tom saja kalau hukum mg tegak lurus bukankah orang yang melaksanakan perintah jabatan tidak dapat dipidana harusnya yang bersangkutan mg dapat vonis bebas dipersidangan tanpa abolisi
