text,cleaned
Serun nih kwkww,serun kwkw
"Ini bukan sekedar pahlawan2an ya saudara2. Ingat, ada tangan di atas hukum ya yang suatu saat bisa berlaku buat tahanan lain terkait issue politik. Apakah @jokowi selanjutnya yg akan dibuat begitu jika akhirnya dirinya diusir",sekadar pahlawan iya saudara ingat tangan atas hukum iya sat laku tahan kait isu politik lanjut akhir usir
Story Classic @prabowo,cerita klasik
@hafif.myusuf *diusut.,myusuf usut
Pahlawan datang 👏,pahlawan datang
wqwq template, template
"Dikriminalisasi untuk memunculkan sosok hero"" wkwkkw""",kriminalisasi muncul sosok hero 
Hmmmmmmm,hem
cari muka. menjadi pahlawan kesiangan,cari muka jadi pahlawan siang
Apa biar berterimakasih ??🙌,biar berterimakasih
Sptnya mulai pecah kongsi dg genk jateng😂,mulai pecah kongsi geng jawa tengah
"@tramazka yg mengkriminalkan saya yakin bukan prabowo tapi jokowi..hargai setiap kebaikan kecil bang.. saya rasa ini langkah kecil prabowo untuk sedikit melawan"" jokowi ..👏👏""",kriminal yakin prabowo jokowi harga baik bang rasa langkah prabowo lawan jokowi
"Mereka tau masyarakat pro tom lembong, kalo diteruskan sama aja mereka bunuh diri",tahu masyarakat profesional tom lembong terus bunuh
Dingin,dingin
nanti berujung tom lembong melipir ke kubu prabowo bukan? jd politik balas budi,ujung tom lembong melipir kubu prabowo jadi politik balas budi
Pemerintah semua dirombak,perintah rombak
Lah itu berarti mereka haris mengakui kesalahannya toh,arti haris salah
"Usut hakimnya, kok bisa terbukti ga korupsi masih divonis penjara""",usut hakim bukti korupsi vonis penjara
masuk,masuk
Sapu bersih😂,sapu bersih
"Pak jokowi dikasih abolisi dan amnesti saja pak, biar semua jelas!!!",pak jokowi kasih abolisi amnesti pak biar jelas
"gagal jadi pahlawan di timor timur, sekarang main pahlawanan""",gagal jadi pahlawan timor timur main pahlawan
"Ini sih nyelametin muka jaksa,udh tau klo banding jaksa pasti kalah",sih nyelametin muka jaksa tahu banding jaksa kalah
Hastonya kenapa ikutan,hastonya ikut
Cie...cie....biar jadi pahlawan,biar jadi pahlawan
@lelyulia iya biar diungkit2 terus ky pak anies😂,iya biar ungkit terus pak anies
Our hero returns 😏,our hero returns
@thedark_diary jgn sampe deh masuk kolam yg sama 😢,deh masuk kolam
Raja Jawa marah gak tuh,raja jawa marah
Good game! Bowo🙉,tuhan game bowo
😂,
"Dramaa,biar narik simpati",drama biar tarik simpati
Seperti biasa presiden datang sebagai pahlawan kesiangan 😂,presiden datang pahlawan siang
Ketar ketir takut kebongkar 😂😂,ketar tir takut bongkar
Pemimpin ygkuat tuh bisa diliat dari cara ambil keputusan2 kaya begini👏,pimpin ygkuat lihat cara ambil putus kayak
Omong kosong ternyata semuanya😂,omong kosong nyata
dunia ini panggung sandiwaraa ???,dunia pangung sandiwara
begini terus siklusnya😹,terus siklus
"Keren pak @prabowo 👏👏, lebih keren lagi kalau bisa bersih2 ring 1 pak 👏👏👏",keren pak keren bersih ring pak
prabowo mulai berani melawan jokowi 😮,prabowo mulai berani lawan jokowi
main hero heroan,main hero hero
HALAH HALAH,alah alah
@pandji.pragiwaksono bahas baang 😂😂😂,pragiwaksono bahas bang
😂😂😂😂😂,
Saling ngunci sodara2😂😂,ngunci saudara
Jaksa mukanya dimana?!?😂,jaksa muka
Seperti Polisi India di beberapa film Bollywood😢,polisi india film bolywod
Pahlawan pahlawanan yee🤣🤣,pahlawan pahlawan iya
@beautycarestore21 terlalu polos anda.. sampe sekarang pun jokowi masih bisa ngotak ngatik hukum yg menjilat dilindungi yg oposisi di kasuskan,polos jokowi otak ngatik hukum jilat lindung oposisi kasus
"Justru aneh malau prosesnya tiba tiba langsung di stop sebelum adanya putusan, itu namnya ga menghormati proses hukum yg berjalan,  udh di kasih pada nyinyir kalaupun ga di kasih abolis pasti nyinyir juga, sebenernya mereka ini siapa si 😮",aneh malau proses tiba tiba langsung stop putus nama hormat proses hukum jalan kasih bicara kasih abolis bicara benar sil
Pahlawan kita telah datang,pahlawan datang
"Pemerintah malu kl hrs membebaskan Pak Tom berdasarkan hasil sidang. Krn Pak Tom tak bersalah. Akhirnya dikeluarkan  abolisi, agar seakan2 pembebasan Pak Tom itu hadiah dr pemerintah. Paham kan sampai di sini?",perintah malu bebas pak tom dasar hasil sidang pak tom salah akhir keluar abolisi bebas pak tom hadiah perintah paham
"Ya, kamsudnya, sebagai kepala negarakan berhak mencampuri urusan yang ada dalam negeri.",iya kamsudnya kepala negara hak campur urus negeri
oalaaaahhhh..maksudnya gini?,walah maksud
"Ntar juga kalau pak tom berada di kubu pak anis malah dibilang gak tau terimakasih, padahal kan pak tom memang gak korupsi 🙂‍↔️🙂‍↔️",pak tom kubu pak anis bilang tahu terima kasih pak tom korupsi
@ul_marlukman nah bener . nanti digoreng goreng lg kaya waktu pa anies nyapres seolah prabowo di khianati wkwkw cc @dwierwe,benar goreng goreng kayak waktu pak anies calon presiden olah prabowo khianat  c
Pahlawan❤️,pahlawan
Barakallah,barakalah
"Bukan cuma janji kampanye, tapi langsung dibuktikan! 💥",janji kampanye langsung bukti
Cie cie maen pahlawan pahlawanan😂,main pahlawan pahlawan
"Oh ini tujuan utamanya.. dipaksa berkasus, diselamatkan dan seakan berjasa👏 👏👏",tuju utama paksa kasus selamat jasa
Wah pak @prabowo Alhamdulillah yah pak 🥹,pak alhamdulillah pak
"Kalian masih ga hafal skenarionya ya? 😂😂 yg tbtb datang jadi pahlawan, berlagak seperti selama ini gatau apa-apa padahal wkwkw",hafal skenario iya tiba tiba datang jadi pahlawan lagak tau 
Ini baru presiden 🔥🔥,baru presiden
😂😂😂😂😂😂,
@alfadeltaindia__ template bgt,template banget
"@ul_marlukman setuju bang, ini bisa jadi TAKTIK untuk MENGUNCI LAWAN POLITIK",tuju bang jadi taktik kunci lawan politik
Siang siang maling seng. Eh maaf maksudnya siang siang jadi pahlawan 😂,siang siang maling seng eh maf maksud siang siang jadi pahlawan
"Apakah pak @ariyusufamir dan tim hukum pak @tomlembong akan menerima abolisi ini? kalau menerima bukannya seperti mengakui kalau memang bersalah ya?  Kalau tidak menerima, apakah ada sanksinya ?.bagaimana kelanjutannya ?",pak tim hukum pak terima abolisi terima buka salah iya terima sanksi kelanjutanya
Barter?,barter
"Tentunya rakyat nggak bodoh pak,",rakyat bodoh pak
HASTO JANGAN DAHH😂,hasto
Wauwww.... hemmmm,wau hem
"wancoy : dye si mao jadi si pitung mulu ye.."" , rico lubis : ""masa die lagi aje rembo nye..""""",wancoy dye sil jadi sil pitung melulu iya rico lubis masa rembo
@ul_marlukman ga ngaruh anjir suara dia brpa prsen sih,pengaruh anjing suara prsen sih
"Heleh,udah apal kita mah pola nya begitu terus 🗿",alah hafal pola terus
terbaikkkkk👏,baik
"@venita_berlianaputri sependapat, lucU DAN ANEH  NEGARA INI😂",lucu aneh negara
"Halah.. cari muka. Kenapa ga dari kemarin2 woy, sidang udh final. Emg sengaja bikin panas rakyat dulu dia, biar tambah naik elektabilitasnya buat 2029 nanti",alah cari muka kemarin oi sidang final sengaja bikin panas rakyat biar tambah naik elektabilitasnya
Dasconya juga dong diusut pak @prabowo,dasconya usut pak
ini baru yg namanya keadilann ga cuma omong kosong,baru nama adil omong kosong
@dyati26.wangsa trus dlm kasus tom kan sudah ada putusan bersalah kenapa di kasih abolisi  bukan grasi.?,wangsa terus kasus tom putus salah kasih abolisi grasi
@servanda_aprilado nang one piece ana ora bro? Ning langka brati bohongg 😁,satu piece saudara laki laki ning langka arti bohong
idih,idih
@trifaagnia iya kaya anis gabung pdi,iya kayak anis gabung partai demokrasi indonesia
Mungkin pengen dibikinin lagu terima kasih juga kaya jokowi,lagu terima kasih kayak jokowi
Main pahlawan-pahlawan lagi ini ceritanya?,main pahlawan pahlawan cerita
wkaka,wkaka
cieee bowo😮,bowo
🙄,
Otw semua kekuasaan dan keputusan di presiden wkwkwk (otoriter),on the way jalan kuas putus presiden  otoriter
P maksud,p maksud
Terimakasih bapak pahlawanku😍😍,terima kasih bapak pahlawan
Abis ini sebaiknya RI1 jgn sering2 maen k Solo :)),habis baik cari main solo
Polanya uda kebaca 🤣🤣 lagu lamaaa bgt,pola baca lagu banget
kasus tom di abolisi agar si bos tidak terseret 🫣,kasus tom abolisi sil bos seret
@alfadeltaindia__ kalo sudah ada solusi. gak perlu terlalu didramatisir. dia butuh stabilitas pemerintahan. wajar buat move seperti ini,solusi perlu didramatisir butuh stabilitas perintah wajar pindah
Polanya sama gaes 😂😂😂,pola guys
😂,
Kek filem bollywood laama2,kayak film bolywod
one piece tetap berkibarrrrr,satu piece tetap kibar
"Aaahh bapakk @prabowo hebattt sekaliii bapak gue 🗿 jangan lupa hidup Jokowi 🔥 tapi terimakasih loh, untuk kedepannya gatau apakah hal ini di jadikan pembelaan untuk hal yg buruk atau di kenang karna niat yg baik tak perlu di ingatkan apalagi di ingatkan dari diri dia sendiri ...",ah bapak hebat bapak lupa hidup jokowi terima kasih depa tau jadi bel buruk kenang niat baik perlu ingat ingat
"@gerindra Min, terima kasih buat bapak (Pak Presiden Prabowo)",min terima kasih bapak pak presiden prabowo
seperti biasa polanya udah mulai kebaca,pola mulai baca
"Saya bahas kasus Pak Tom aja, kalau hukum mmg tegak lurus, bukankah orang yg melaksanakan perintah jabatan tidak dapat dipidana? Harusnya ybs mmg dapat vonis bebas dipersidangan tanpa Abolisi.",bahas kasus pak tom hukum mg tegak lurus orang laksana perintah jabat pidana sangkut mg vonis bebas sidang abolisi
@joeniorarii gitu mulu siklus nya om wowo,melulu siklus om prabowo
Wawww. Hero is coming,wa hero is coming
"Oh jadi gini permainannya...klo pak Tom memang tdk bersalah, tapi Hasto??",jadi permainanya pak tom salah hasto
Waww pahlawan indonesia. Bismilah komisaris 😂😂😂😂,wow pahlawan indonesia bismilah komisaris
Awas ada maunya!,awas
Lah! Harus viral dulu? Wkwkw,viral 
@thedark_diary bodo amat gak terlalu ngaruh juga,bodoh pengaruh
Y uda yg penting beliau bs bebas.,penting beliau bebas
😂😂😂,
Efek netizen serbu instagram pak parabowo,efek warganet serbu instagram pak prabowo
@mwildannursalim inget kata prabowo pernah ngomong korupsi kalo dikit gpp la ya,ingat kata prabowo bicara korupsi gp iya
"Ini bukan jasa prabowo,tapi jasa orang2 yg bersuara,dan terus melawan🙌",jasa prabowo jasa orang suara terus lawan
Terus bagaimana dengan Mentri Perdagangan sesudah Tom Lembong apakah akan diusut ?? Seperti yg dikatakan orang Kejaksaan di salah satu acara TV (Talkshow) yg bilang Tom Lembong sebagai pintu untuk memeriksa/mengusut Mentri Perdagangan sesudah Tom Lembong.. Bila itu ada 2 bukti yg sah! 😂😂😂,terus menteri dagang tom lembong usut kata orang kejaksan salah satu acara televisi talkshow bilang tom lembong pintu periksa usut menteri dagang tom lembong bukti sah
endingnya seperti biasa tunggu rame dulu,akhir tunggu ramai
@thedark_diary betul jg. Takutnya ntar jd ada utang budi,betul takut jadi utang budi
waaa kerenn😂,wa keren
"Kalau seandainya sya sebagai kuasa hukum tom lembong,maka sya akan yakinkan tom lembong untuk menolak abolisi tsb.Karena dg adanya abolisi dan jika di terima oleh tom lembong maka tanpa sadar tom lembong mengakui kesalahannya dan menyatakan dirinya benar bersalah.Ajukan sjh upaya hukum banding dan biarkan putusan pengadilan yg membuktikan bahwa tom lembong tdak bersalah.",kuasa hukum tom lembong yakin tom lembong tolak abolisi sebut abolisi terima tom lembong sadar tom lembong salah nyata benar salah aju sjh upaya hukum banding biar putus adil bukti tom lembong salah
@sumedha_indra liat deh lagi2 main pahlawan2an,lihat deh main pahlawan
Wkwkwkwkwk,
"Just want everyone to know, how powerful he is.",just want everyone to know powerful he is
😍,
"@keprizillenials yes agree,makanya kita perlu bijak dalam bermain medsos,alangkah baiknya kita memfilter terlebih dahulu setiap berita di sosmed,tidak bisa di telan mentah mentah",iya agre perlu bijak main media sosial alangkah baik filter berita sosial media telan mentah mentah
Playing Hero part xxx,main hero part x
HASTO? SERIUS????!!!! 😏 #NegaraGagal,hasto serius
@ajisetyawi tau gitu mending di bui aja dari pada berisik,tahu baik bui berisik
Tom menurut nalar objektif memang layak. tapi si Hasto hanya karena gak enak sama Megawati aja.,tom turut nalar objektif layak sil hasto enak megawati
@aseprohim.id setuju,id tuju
UUD 1945❤️🔥,
pahlawan kesorean,pahlawan sore
ngebet bat jadi pahlawan dah su,ngebet banget jadi pahlawan su
"Maybe bisa terjadi jg Abolisi buat Jokowi,ketika mereka sudah capek mengelak di kasus Ijazah Palsu,krn sudah masuk aduan ke senator Amerika dan bakal jd bahan obrolan di sidang PBB.",maybe jadi abolisi jokowi cape elak kasus ijazah palsu masuk adu senator amerika bakal jadi bahan obrol sidang pb
"Ah kata siapa. Gw dukung kok Indo masuk BRICS. Masalahnya itu doang sejauh ini yg bagus, kebijakan lainnya bikin darting cenat cenut tiap hari.",ah kata dukung indonesia masuk brics masalah doang jauh bagus bijak lai bikin kencang cenat cenut hari
"Ini negara aoa sih kok jadi kacau gini orang di tahan di adili trus putusan habis gitu grasi,kebijakan di buat kacau di batalkan 😂😂😂",negara sih jadi kacau orang tahan adil terus putus habis grasi bijak kacau batal
Hasto kan terbukti keluar uang utk menyuap kenapa dapat amnesti. Dia terbukti loh.,hasto bukti keluar uang suap amnesti bukti
Yah... Pahlawan buat menteri lain yg katanya mo di periksa juga ini mah.... 😢,pahlawan menteri kata periksa
Pahlawan 🤭,pahlawan
Alhamdulillah setidaknya berlawanan arah sm Pak Joko,alhamdulillah lawan arah pak jokowi
@ainurnuraa gak ngaruh anjir,pengaruh anjing
Hemm bosen ah udh ketebak bgt polanya. Udahan napa sih mainan hero heroannya! 😌,hem bosan ah tebak banget pola udahan sih main hero heroanya
anjay kek cerita di film film ini,anjir kayak cerita film film
@muhammadfadlytanjung agar keliatan ada keseimbangan dalam berikan pengampunan😂,lihat imbang ikan ampun
Serba salah ya jd pak prabowo bagi pembencinya,serba salah iya jadi pak prabowo benci
harga diri kejaksaan dan pengadilan dipermalukan oleh seorang presiden,harga kejaksan adil malu orang presiden
puncak ketidak keadilan terlihat di kasus ini😭😭😭😭😭😭,puncak adil lihat kasus
"sudah di bilang kalo pemimpin udah bertindak bawahan bakal nurut, tapi pendukungnya bilang pemimpim gabisa bertindak seenaknya semua harus ada persetujuan wkwk",bilang pimpin tindak bawah bakal ikut dukung bilang pimpin tindak senak tuju tertawa
kasus tom lembong dn hasto sepertinya kasus pesanan mulyono🗿🗿🗿,kasus tom lembong hasto kasus pesan mulyono
"yg satu nekan yg satu tarik,,, padahal kerja sama mereka 😅",satu nekan satu tarik kerja
"giliran ngeluarin kartu saktinya..
disangkanya maen pahlawan2an lah..
setingan lah..
jgn matikan hati kalian kawan..
karena jika sudah mati sulit diobati..
btw makasi pak presiden 👍",gilir keluar kartu sakti sangka main pahlawan ting mati hati kawan mati sulit obat bicara terima kasih pak presiden
"Anak2 abah yg katanya pintar2; harap tahu bahwa presiden sebagai eksekutif puncak memiliki hak2 khusus; diantara nya abolisi dan grasi. Sebagai eksekutif, presiden tidak bisa mengatur-atur hakim dan jaksa (yudikatif). Jadi pilihan penyelesaiannya adalah dgn penggunaan hak2 presiden yg berkenaan dgn putusan pengadilan.",anak ayah kata pintar harap tahu presiden eksekutif puncak milik hak khusus abolisi grasi eksekutif presiden atur atur hakim jaksa yudikatif jadi pilih penyelesaianya pengunan hak presiden kenan putus adil
serba salah jadi pemerintah🗿di penjara salah di bebasin salah juga,serba salah jadi pemerintahdi penjara salah bebasin salah
"emang salah. salah trbesar itu mperkarakan yg tdk salah, yah otomatis rakyat cerdas slaahin lahh. tuh antek2 pendukung wowo n wiwi aman2 aja mesti korupsi bertingkat2. gak usah lu tanye siape ye..lu searching aje ndiri",salah salah trbesar mperkarakan salah otomatis rakyat cerdas slahin antek dukung prabowo jokowi aman mesti korupsi tingkat perlu tanya iya cari
Doyan bgt main pahlawan2an prabsky😂,suka banget main pahlawan prabsky
Pahlawan,pahlawan
jadi skenarionya mau main pahlawan pahlawanan nih ada yg kena dan ada pembela kaya ucing ucingan,jadi skenario main pahlawan pahlawan kena bela kayak ucing ucingan
kalau penilaian saya ini merupakan tranksasi politik seandainya Abolisi digunakan juga utk keluarga yg di Solo.krn isunya dsidang PBB akan dibahas. semoga penilaian saya salah🤲,nilai rupa tranksasi politik abolisi untuk keluarga solo isu dsidang pb bahas moga nilai salah
ya daripada semua mentri pertanian setelah tom lembong di periksa juga 😅😅,iya menteri tani tom lembong periksa
mungkin dari pd mentri yg lain ikut keseret 😭😭😭😭😭,menteri ikut seret
kaum 58 mulai ketar ketir 😁,kaum mulai ketar tir
mungkin biar kawan kawan nya ga kena kasus yg sama 😁,biar kawan kawan kena kasus
"SDH di atur,pencitraan doang",atur pencitran doang
"ini karena murni kebijaksanaan presiden, atau dalam rangka melindungi tokoh utama kasus ini? 🤔",murni kebijaksanan presiden rangka lindung tokoh utama kasus
Serius bang....,serius bang
sudah d setting ini bang 😄,akting bang
"sebenarnya lebih baik hukum nya di perbaiki,. gpp ga di bantu yang penting penegakan hukum nya adil,. itu sudah lebih dari hanya menolong satu orang !",benar baik hukum baik gp bantu penting tega hukum adil satu orang
apakah Prabowo mulai membangkang terhadap mulyono,prabowo mulai bangkang hadap mulyono
justru menyelamatkan Mulyono,selamat mulyono
Pahlawan lg 🗿,pahlawan
